data_type,time_total,time_increment,time_iosix,sensor_data
obd,108.4619,0.0101,2021-12-06 13:21:18.461900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,108.4719,0.01,2021-12-06 13:21:18.471900,"{""rpm"": 679.5}"
obd,109.4117,0.0107,2021-12-06 13:21:19.411700,"{""veh_speed"": 0}"
obd,109.4217,0.01,2021-12-06 13:21:19.421700,"{""aat"": 2}"
obd,109.4316,0.0099,2021-12-06 13:21:19.431600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,109.4417,0.0101,2021-12-06 13:21:19.441700,"{""e_load"": 26.667}"
obd,109.4516,0.0099,2021-12-06 13:21:19.451600,"{""c_temp"": 80}"
obd,109.4617,0.0101,2021-12-06 13:21:19.461700,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,109.4716,0.0099,2021-12-06 13:21:19.471600,"{""rpm"": 678.5}"
obd,110.4116,0.0106,2021-12-06 13:21:20.411600,"{""veh_speed"": 0}"
obd,110.4217,0.0101,2021-12-06 13:21:20.421700,"{""aat"": 2}"
obd,110.4316,0.0099,2021-12-06 13:21:20.431600,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,110.4417,0.0101,2021-12-06 13:21:20.441700,"{""e_load"": 25.882}"
obd,110.4516,0.0099,2021-12-06 13:21:20.451600,"{""c_temp"": 80}"
obd,110.4616,0.01,2021-12-06 13:21:20.461600,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,110.4716,0.01,2021-12-06 13:21:20.471600,"{""rpm"": 681.0}"
obd,111.4115,0.0105,2021-12-06 13:21:21.411500,"{""veh_speed"": 0}"
obd,111.4215,0.01,2021-12-06 13:21:21.421500,"{""aat"": 2}"
obd,111.4315,0.01,2021-12-06 13:21:21.431500,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,111.4416,0.0101,2021-12-06 13:21:21.441600,"{""e_load"": 26.275}"
obd,111.4515,0.0099,2021-12-06 13:21:21.451500,"{""c_temp"": 80}"
obd,111.4615,0.01,2021-12-06 13:21:21.461500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,111.4715,0.01,2021-12-06 13:21:21.471500,"{""rpm"": 677.5}"
obd,112.4114,0.0104,2021-12-06 13:21:22.411400,"{""veh_speed"": 0}"
obd,112.4215,0.0101,2021-12-06 13:21:22.421500,"{""aat"": 2}"
obd,112.4314,0.0099,2021-12-06 13:21:22.431400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,112.4414,0.01,2021-12-06 13:21:22.441400,"{""e_load"": 26.275}"
obd,112.4515,0.0101,2021-12-06 13:21:22.451500,"{""c_temp"": 80}"
obd,112.4615,0.01,2021-12-06 13:21:22.461500,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,112.4715,0.01,2021-12-06 13:21:22.471500,"{""rpm"": 679.5}"
obd,113.4114,0.0104,2021-12-06 13:21:23.411400,"{""veh_speed"": 0}"
obd,113.4214,0.01,2021-12-06 13:21:23.421400,"{""aat"": 2}"
obd,113.4314,0.01,2021-12-06 13:21:23.431400,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,113.4414,0.01,2021-12-06 13:21:23.441400,"{""e_load"": 25.49}"
obd,113.4514,0.01,2021-12-06 13:21:23.451400,"{""c_temp"": 80}"
obd,113.4614,0.01,2021-12-06 13:21:23.461400,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,113.4714,0.01,2021-12-06 13:21:23.471400,"{""rpm"": 681.5}"
obd,114.4113,0.0103,2021-12-06 13:21:24.411300,"{""veh_speed"": 0}"
obd,114.4213,0.01,2021-12-06 13:21:24.421300,"{""aat"": 2}"
obd,114.4313,0.01,2021-12-06 13:21:24.431300,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,114.4413,0.01,2021-12-06 13:21:24.441300,"{""e_load"": 26.275}"
obd,114.4513,0.01,2021-12-06 13:21:24.451300,"{""c_temp"": 80}"
obd,114.4613,0.01,2021-12-06 13:21:24.461300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,114.4714,0.0101,2021-12-06 13:21:24.471400,"{""rpm"": 680.0}"
obd,115.4112,0.0102,2021-12-06 13:21:25.411200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,115.501,0.0,2021-12-06 13:21:25.501000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,115.601,0.0,2021-12-06 13:21:25.601000,"{""fli"": 21.961}"
obd,115.6236,0.0226,2021-12-06 13:21:25.623600,"{""odometer_km"": 148466.734}"
obd,115.6912,0.0676,2021-12-06 13:21:25.691200,"{""veh_speed"": 0}"
obd,115.7012,0.0002,2021-12-06 13:21:25.701200,"{""aat"": 2}"
obd,115.7112,0.01,2021-12-06 13:21:25.711200,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,115.7212,0.01,2021-12-06 13:21:25.721200,"{""e_load"": 26.275}"
obd,115.7312,0.01,2021-12-06 13:21:25.731200,"{""c_temp"": 80}"
obd,115.7413,0.0101,2021-12-06 13:21:25.741300,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,115.7512,0.0099,2021-12-06 13:21:25.751200,"{""rpm"": 681.0}"
obd,116.411,0.01,2021-12-06 13:21:26.411000,"{""veh_speed"": 0}"
obd,116.4211,0.0101,2021-12-06 13:21:26.421100,"{""aat"": 2}"
obd,116.431,0.0099,2021-12-06 13:21:26.431000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,116.4412,0.0102,2021-12-06 13:21:26.441200,"{""e_load"": 25.882}"
obd,116.4511,0.0099,2021-12-06 13:21:26.451100,"{""c_temp"": 80}"
obd,116.4612,0.0101,2021-12-06 13:21:26.461200,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,116.4712,0.01,2021-12-06 13:21:26.471200,"{""rpm"": 680.0}"
obd,117.4109,0.0099,2021-12-06 13:21:27.410900,"{""veh_speed"": 0}"
obd,117.421,0.0101,2021-12-06 13:21:27.421000,"{""aat"": 2}"
obd,117.431,0.01,2021-12-06 13:21:27.431000,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,117.441,0.01,2021-12-06 13:21:27.441000,"{""e_load"": 25.882}"
obd,117.451,0.01,2021-12-06 13:21:27.451000,"{""c_temp"": 80}"
obd,117.461,0.01,2021-12-06 13:21:27.461000,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,117.471,0.01,2021-12-06 13:21:27.471000,"{""rpm"": 678.5}"
obd,118.4109,0.0099,2021-12-06 13:21:28.410900,"{""veh_speed"": 0}"
obd,118.4209,0.01,2021-12-06 13:21:28.420900,"{""aat"": 2}"
obd,118.4309,0.01,2021-12-06 13:21:28.430900,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,118.4409,0.01,2021-12-06 13:21:28.440900,"{""e_load"": 26.275}"
obd,118.4509,0.01,2021-12-06 13:21:28.450900,"{""c_temp"": 80}"
obd,118.4609,0.01,2021-12-06 13:21:28.460900,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,118.4709,0.01,2021-12-06 13:21:28.470900,"{""rpm"": 679.0}"
obd,119.4108,0.0098,2021-12-06 13:21:29.410800,"{""veh_speed"": 0}"
obd,119.4208,0.01,2021-12-06 13:21:29.420800,"{""aat"": 2}"
obd,119.4308,0.01,2021-12-06 13:21:29.430800,"{""status"": ""unknown pid"", ""pid"": ""34"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,119.4408,0.01,2021-12-06 13:21:29.440800,"{""e_load"": 25.882}"
obd,119.4508,0.01,2021-12-06 13:21:29.450800,"{""c_temp"": 80}"
obd,119.4608,0.01,2021-12-06 13:21:29.460800,"{""status"": ""unknown pid"", ""pid"": ""17"", ""address"": ""2024"", ""bus_id"": ""255""}"
obd,119.4708,0.01,2021-12-06 13:21:29.470800,"{""rpm"": 680.0}"
